event_id,customer_id,event_date,event_type,feature_used,session_duration_sec,pages_viewed
581,66,2022-07-06,api_call,api,3547,5
582,66,2022-07-04,support_ticket,settings,1310,12
583,66,2022-06-06,support_ticket,api,873,6
584,67,2024-01-16,support_ticket,settings,3145,3
585,67,2022-11-07,upgrade_inquiry,billing,2691,3
586,68,2022-10-08,feature_use,,329,11
587,68,2023-04-22,upgrade_inquiry,billing,2410,30
588,68,2022-10-03,page_view,dashboard,1435,24
589,68,2023-08-15,api_call,analytics,2453,12
590,69,2024-03-23,login,reports,3313,5
591,70,2024-03-15,export,,2659,4
592,70,2022-05-29,page_view,integrations,106,22
593,70,2023-04-13,upgrade_inquiry,integrations,3416,17
594,70,2022-08-20,login,settings,1291,5
595,70,2023-10-04,page_view,,2392,20
596,70,2024-05-08,upgrade_inquiry,analytics,557,17
597,70,2023-11-05,feature_use,dashboard,3203,21
598,70,2022-10-02,upgrade_inquiry,settings,236,12
599,70,2022-08-19,login,,1476,2
600,70,2023-02-16,page_view,dashboard,2297,30
601,71,2024-06-09,page_view,dashboard,1080,23
602,71,2024-06-28,upgrade_inquiry,billing,3053,17
603,71,2024-05-18,page_view,billing,1084,20
604,71,2024-05-14,login,,1118,9
605,72,2024-09-22,support_ticket,settings,1885,3
606,73,2024-06-30,login,billing,1043,17
607,73,2023-12-15,support_ticket,,1938,2
608,73,2023-10-14,page_view,analytics,632,8
609,73,2023-05-09,export,dashboard,3419,12
610,73,2023-11-11,login,settings,1119,21
611,74,2024-06-24,login,api,3445,29
612,74,2024-04-04,api_call,integrations,1375,2
613,74,2023-03-30,page_view,billing,3526,13
614,74,2023-04-15,export,dashboard,3472,27
615,74,2023-01-30,login,billing,2534,1
616,74,2024-05-30,upgrade_inquiry,billing,2642,12
617,74,2024-01-09,page_view,analytics,1355,16
618,74,2023-07-31,upgrade_inquiry,integrations,3388,26
619,75,2024-03-09,upgrade_inquiry,settings,2001,9
620,75,2024-04-11,page_view,api,3594,19
621,75,2024-07-14,login,integrations,1338,28
622,75,2024-03-24,login,analytics,3314,28
623,75,2024-02-18,upgrade_inquiry,reports,115,5
624,75,2024-06-09,page_view,settings,2041,3
625,75,2024-05-02,feature_use,settings,2772,21
626,75,2024-04-12,feature_use,reports,417,3
627,75,2024-07-24,upgrade_inquiry,dashboard,540,14
628,75,2024-07-28,page_view,api,965,16
629,75,2024-06-08,feature_use,,451,26
630,75,2024-04-10,export,integrations,35,20
631,76,2024-01-05,feature_use,integrations,2015,18
632,76,2023-01-05,feature_use,settings,1585,7
633,76,2023-07-11,api_call,api,2114,15
634,76,2023-09-19,api_call,api,3294,12
635,76,2024-02-22,support_ticket,analytics,2267,13
636,76,2024-02-19,export,,144,24
637,76,2023-11-29,upgrade_inquiry,dashboard,133,2
638,76,2023-12-26,upgrade_inquiry,billing,2870,25
639,77,2024-03-14,export,billing,3548,29
640,77,2023-08-14,login,billing,1109,8
641,77,2024-07-02,upgrade_inquiry,billing,1864,18
642,77,2023-09-10,upgrade_inquiry,dashboard,1974,15
643,77,2024-05-30,api_call,settings,2541,30
644,77,2024-07-22,login,settings,2177,17
645,77,2023-09-14,support_ticket,reports,1213,9
646,77,2024-02-21,page_view,reports,2448,22
647,78,2024-07-08,login,dashboard,20,28
648,78,2024-08-01,page_view,billing,1704,27
649,78,2024-06-18,page_view,analytics,1758,18
650,78,2024-07-14,support_ticket,settings,3513,26
651,78,2024-06-29,api_call,billing,967,25
652,78,2024-07-19,api_call,analytics,905,16
653,78,2024-07-30,page_view,analytics,1780,12
654,78,2024-07-17,upgrade_inquiry,billing,2537,20
655,79,2023-02-27,export,api,959,29
656,79,2023-12-10,login,analytics,746,6
657,79,2023-06-09,page_view,settings,2095,28
658,79,2023-03-28,upgrade_inquiry,reports,2161,21
659,79,2023-06-20,login,settings,1581,29
660,80,2022-05-06,api_call,billing,2206,2
661,80,2022-07-25,export,integrations,827,3
662,80,2022-07-18,login,integrations,321,22
663,80,2022-04-25,support_ticket,analytics,470,27
664,80,2022-03-11,page_view,dashboard,676,16
665,80,2022-10-01,support_ticket,team_mgmt,773,10
666,80,2022-06-21,page_view,integrations,1830,6
667,80,2022-04-14,feature_use,reports,1981,25
668,80,2022-07-28,login,analytics,2288,6
669,80,2022-04-12,support_ticket,,2242,11
670,80,2022-10-09,export,settings,2714,7
671,81,2024-07-30,api_call,team_mgmt,1251,1
672,81,2024-07-10,page_view,settings,1835,9
673,81,2024-05-07,export,team_mgmt,804,20
674,81,2024-07-04,feature_use,analytics,432,24
675,81,2024-07-05,support_ticket,analytics,1403,15
676,81,2024-07-05,upgrade_inquiry,dashboard,1581,4
677,81,2024-07-07,feature_use,settings,1080,5
678,81,2024-06-15,login,reports,2077,2
679,81,2024-07-19,support_ticket,settings,1372,11
680,81,2024-05-13,upgrade_inquiry,api,1190,4
681,81,2024-06-20,feature_use,,1774,8
682,81,2024-06-12,upgrade_inquiry,settings,29,3
683,81,2024-06-27,export,reports,2752,15
684,81,2024-05-10,export,analytics,1036,20
685,81,2024-05-19,support_ticket,settings,1337,7
686,81,2024-06-04,page_view,billing,3458,6
687,81,2024-05-06,login,billing,1566,20
688,81,2024-05-16,support_ticket,analytics,2762,4
689,81,2024-06-21,api_call,settings,318,12
690,81,2024-07-03,feature_use,integrations,1951,14
691,81,2024-07-09,support_ticket,dashboard,2969,20
692,81,2024-05-15,feature_use,settings,298,21
693,81,2024-07-05,upgrade_inquiry,reports,68,20
694,81,2024-05-04,page_view,reports,2355,12
695,81,2024-07-04,api_call,reports,2696,10
696,81,2024-06-17,login,settings,2392,12
697,81,2024-05-16,support_ticket,billing,1343,18
698,81,2024-05-28,upgrade_inquiry,team_mgmt,3517,7
699,81,2024-06-22,upgrade_inquiry,dashboard,3576,15
700,81,2024-05-26,upgrade_inquiry,analytics,1751,24
701,82,2023-06-30,feature_use,,2129,29
702,83,2022-10-23,export,team_mgmt,2927,6
703,83,2022-12-19,api_call,dashboard,3376,20
704,83,2024-02-10,login,team_mgmt,76,26
705,83,2023-04-17,api_call,analytics,1133,9
706,83,2023-05-16,login,integrations,94,22
707,83,2022-06-09,page_view,dashboard,1076,12
708,83,2024-06-01,api_call,reports,2766,20
709,83,2024-02-21,login,,347,27
710,83,2023-11-09,page_view,integrations,869,2
711,84,2023-09-23,feature_use,api,3313,15
712,84,2023-03-08,feature_use,integrations,3208,16
713,84,2023-04-17,export,analytics,2516,28
714,84,2023-07-30,login,settings,3409,7
715,84,2023-01-29,api_call,analytics,188,11
716,85,2024-07-19,support_ticket,integrations,1345,27
717,85,2024-06-02,feature_use,analytics,3108,27
718,85,2025-02-21,support_ticket,settings,2420,7
719,85,2024-04-17,export,billing,3532,7
720,85,2025-01-04,page_view,integrations,3154,10
721,86,2023-11-21,support_ticket,analytics,1217,5
722,86,2023-03-22,login,analytics,3379,2
723,86,2024-01-18,login,,2553,23
724,86,2023-04-30,feature_use,team_mgmt,1050,29
725,86,2022-01-27,api_call,billing,372,9
726,86,2023-11-17,api_call,integrations,473,30
727,86,2024-06-06,page_view,settings,378,26
728,86,2022-03-27,upgrade_inquiry,reports,2877,7
729,86,2023-04-05,support_ticket,analytics,1276,23
730,86,2022-03-07,api_call,api,2864,12
731,86,2022-11-07,export,api,1758,2
732,86,2022-02-28,page_view,api,2216,25
733,86,2023-11-08,upgrade_inquiry,api,690,7
734,86,2023-07-03,support_ticket,integrations,1479,28
735,86,2023-05-04,upgrade_inquiry,integrations,2207,21
736,86,2023-09-19,support_ticket,settings,1509,29
737,86,2024-07-30,upgrade_inquiry,api,642,11
738,86,2022-03-22,api_call,team_mgmt,1146,28
739,86,2023-05-28,support_ticket,api,2448,9
740,86,2023-10-15,page_view,team_mgmt,1460,13
741,86,2023-01-26,support_ticket,reports,670,17
742,86,2024-05-31,export,,2762,29
743,86,2023-10-10,api_call,billing,1789,7
744,86,2023-07-18,feature_use,analytics,2013,14
745,86,2023-03-25,support_ticket,team_mgmt,243,7
746,86,2022-04-08,api_call,dashboard,325,6
747,86,2022-05-26,api_call,reports,1010,8
748,86,2023-11-06,export,,2024,12
749,86,2024-03-30,feature_use,settings,736,3
750,87,2024-06-27,api_call,billing,3095,26
751,87,2024-07-19,support_ticket,,2161,23
752,87,2024-06-20,upgrade_inquiry,analytics,2136,7
753,87,2024-08-01,api_call,api,1487,5
754,87,2024-07-08,export,settings,886,2
755,87,2024-06-15,support_ticket,integrations,3099,11
756,87,2024-06-13,login,billing,263,16
757,87,2024-06-16,api_call,settings,3239,13
758,87,2024-07-14,export,dashboard,3225,14
759,87,2024-07-29,api_call,api,3072,9
760,87,2024-07-21,login,billing,1953,25
761,88,2023-01-15,login,reports,164,26
762,88,2022-10-22,export,dashboard,669,6
763,88,2022-09-24,api_call,api,863,19
764,88,2022-11-23,support_ticket,reports,737,4
765,88,2022-12-13,upgrade_inquiry,,924,5
766,88,2022-10-16,feature_use,,1459,30
767,88,2022-11-03,login,settings,523,30
768,88,2022-10-10,page_view,integrations,2576,5
769,89,2022-11-14,support_ticket,integrations,1949,4
770,89,2023-01-27,api_call,dashboard,1097,11
771,89,2022-06-24,export,analytics,2005,18
772,89,2024-07-18,page_view,team_mgmt,2259,17
773,89,2024-05-26,login,reports,2786,4
774,90,2022-06-21,page_view,,1227,6
775,90,2022-06-30,feature_use,analytics,783,11
776,90,2022-09-19,export,settings,1702,20
777,90,2022-04-11,feature_use,integrations,2942,13
778,90,2022-06-26,login,dashboard,3594,29
779,90,2022-09-12,page_view,reports,2329,15
780,90,2022-07-26,feature_use,integrations,2885,18
781,90,2022-05-12,support_ticket,settings,1400,11
782,90,2022-05-31,page_view,,2993,16
783,90,2022-10-31,api_call,api,2585,13
784,90,2022-03-25,feature_use,integrations,1355,14
785,90,2022-08-14,login,integrations,64,20
786,91,2024-02-26,login,billing,55,16
787,91,2024-04-12,upgrade_inquiry,analytics,2034,19
788,91,2023-11-08,upgrade_inquiry,integrations,2740,17
789,91,2023-06-16,upgrade_inquiry,reports,2575,19
790,91,2023-09-17,upgrade_inquiry,team_mgmt,1122,13
791,91,2023-06-21,feature_use,integrations,2706,3
792,91,2024-02-22,api_call,dashboard,152,5
793,91,2023-09-17,login,billing,1384,4
794,91,2023-12-31,export,billing,2133,25
795,91,2023-11-10,feature_use,team_mgmt,868,11
796,91,2023-08-04,feature_use,api,1944,2
797,91,2023-06-27,upgrade_inquiry,analytics,1677,14
798,91,2024-01-03,page_view,,1516,27
799,91,2024-01-23,export,settings,875,3
800,91,2023-06-06,page_view,api,279,2
801,91,2024-04-20,api_call,analytics,1457,28
802,91,2024-06-29,export,reports,1253,23
803,91,2024-03-02,support_ticket,team_mgmt,851,26
804,91,2024-03-01,page_view,billing,2808,26
805,91,2023-09-17,api_call,integrations,325,1
806,91,2023-10-13,support_ticket,team_mgmt,2033,3
807,91,2024-03-26,login,integrations,2791,2
808,91,2024-03-25,export,api,1893,11
809,91,2024-02-09,page_view,dashboard,2287,30
810,92,2023-10-26,upgrade_inquiry,team_mgmt,2494,7
811,92,2023-09-29,export,,1231,7
812,92,2023-08-21,feature_use,integrations,413,9
813,92,2024-01-28,support_ticket,billing,689,24
814,92,2023-06-03,feature_use,billing,2901,28
815,92,2024-01-18,page_view,dashboard,1742,5
816,92,2024-03-07,export,dashboard,3104,20
817,92,2024-07-14,upgrade_inquiry,reports,2264,2
818,92,2024-03-27,support_ticket,dashboard,2680,19
819,92,2024-07-02,export,reports,1303,4
820,92,2024-05-25,support_ticket,reports,1200,1
821,92,2023-10-13,export,dashboard,2292,12
822,93,2024-06-02,page_view,settings,2934,6
823,93,2024-07-14,api_call,analytics,902,26
824,93,2024-06-21,support_ticket,reports,753,6
825,93,2024-06-20,support_ticket,team_mgmt,560,11
826,93,2024-07-26,support_ticket,integrations,2869,19
827,93,2024-08-01,export,api,1173,11
828,93,2024-05-26,upgrade_inquiry,analytics,58,28
829,93,2024-06-05,feature_use,settings,112,18
830,93,2024-05-09,page_view,settings,2904,21
831,93,2024-06-03,feature_use,billing,2760,8
832,93,2024-07-11,api_call,analytics,2167,21
833,93,2024-06-11,export,api,1857,26
834,93,2024-06-23,upgrade_inquiry,api,83,19
835,93,2024-05-11,upgrade_inquiry,,423,6
836,93,2024-05-18,support_ticket,analytics,1601,4
837,93,2024-06-01,feature_use,,165,20
838,93,2024-06-30,login,api,37,20
839,93,2024-06-27,upgrade_inquiry,dashboard,2492,14
840,93,2024-07-24,feature_use,billing,3555,30
841,93,2024-05-11,export,billing,2555,3
842,93,2024-05-08,page_view,billing,2664,7
843,93,2024-05-29,login,team_mgmt,229,5
844,93,2024-07-23,export,billing,839,8
845,93,2024-07-01,upgrade_inquiry,team_mgmt,11,18
846,93,2024-06-17,login,settings,2655,8
847,93,2024-06-27,export,team_mgmt,1420,18
848,93,2024-06-26,feature_use,billing,817,15
849,93,2024-05-10,page_view,api,150,22
850,93,2024-05-13,support_ticket,integrations,988,8
851,94,2024-05-30,page_view,analytics,1117,15
852,95,2022-06-25,login,billing,379,20
853,95,2022-12-19,upgrade_inquiry,integrations,2504,10
854,95,2023-02-21,export,settings,651,5
855,95,2022-12-18,api_call,analytics,813,3
856,96,2023-05-24,export,dashboard,850,21
857,96,2023-11-30,api_call,settings,2837,19
858,96,2022-09-23,feature_use,reports,1462,27
859,97,2024-07-04,page_view,team_mgmt,365,7
860,97,2024-07-05,support_ticket,analytics,2896,7
861,97,2024-07-01,login,settings,1335,6
862,97,2024-06-21,upgrade_inquiry,api,875,5
863,98,2024-06-26,api_call,api,3379,23
864,98,2024-07-31,page_view,integrations,2921,9
865,98,2024-07-31,export,analytics,1460,15
866,98,2024-07-13,support_ticket,,987,21
867,98,2024-06-13,support_ticket,api,493,22
868,98,2024-08-01,page_view,dashboard,2804,13
869,99,2024-05-03,feature_use,integrations,2839,26
870,99,2024-07-25,api_call,reports,1329,9
871,99,2024-04-27,feature_use,settings,1075,15
872,99,2024-06-25,feature_use,dashboard,1858,29
873,99,2024-06-03,login,reports,1642,7
874,99,2024-05-10,page_view,dashboard,781,21
875,99,2024-05-26,upgrade_inquiry,reports,1040,4
876,99,2024-04-24,api_call,billing,518,13
877,99,2024-07-08,api_call,analytics,828,27
878,99,2024-06-13,support_ticket,api,1907,30
879,99,2024-05-11,api_call,reports,772,30
880,99,2024-06-12,support_ticket,billing,1171,7
881,99,2024-06-10,page_view,analytics,2092,21
882,99,2024-07-29,page_view,analytics,1966,22
883,99,2024-05-31,page_view,team_mgmt,2583,28
884,99,2024-05-15,page_view,,1677,23
885,99,2024-05-16,login,reports,2835,8
886,100,2024-07-26,api_call,,557,26
887,100,2023-11-30,export,team_mgmt,9,6
888,101,2024-04-20,page_view,reports,1219,28
889,101,2024-05-08,support_ticket,reports,3515,18
890,101,2024-01-01,login,settings,3014,15
891,101,2024-01-02,page_view,reports,1708,24
892,101,2023-07-26,export,integrations,2236,10
893,101,2024-04-28,support_ticket,api,1636,1
894,101,2024-02-04,upgrade_inquiry,api,3448,6
895,101,2024-03-17,page_view,billing,2915,13
896,101,2023-08-10,support_ticket,reports,3090,1
897,101,2024-04-19,page_view,analytics,291,22
898,102,2024-06-14,feature_use,api,3002,11
899,102,2024-07-03,page_view,,2458,2
900,102,2024-06-22,upgrade_inquiry,,1377,26
901,103,2023-12-18,export,integrations,1174,24
902,104,2022-05-24,feature_use,team_mgmt,875,1
903,104,2022-08-24,feature_use,,2566,27
904,104,2023-04-10,api_call,billing,2881,28
905,104,2022-07-12,api_call,api,2432,21
906,105,2023-10-05,feature_use,dashboard,3238,7
907,105,2023-11-23,support_ticket,,619,8
908,105,2023-11-13,upgrade_inquiry,,2533,22
909,105,2024-01-21,login,reports,2867,4
910,105,2023-11-22,api_call,team_mgmt,3130,24
911,105,2024-03-18,export,integrations,2221,27
912,105,2024-06-24,page_view,api,1803,18
913,105,2024-03-17,page_view,team_mgmt,2190,27
914,105,2023-10-10,feature_use,analytics,36,21
915,105,2024-04-29,api_call,settings,751,5
916,105,2024-05-20,export,analytics,3321,28
917,105,2024-02-15,support_ticket,reports,1252,9
918,105,2024-07-07,support_ticket,,1548,11
919,105,2024-03-13,support_ticket,integrations,101,29
920,105,2024-02-13,feature_use,dashboard,1570,17
921,105,2023-08-24,support_ticket,,2609,10
922,105,2024-05-06,upgrade_inquiry,reports,2411,17
923,105,2024-07-15,page_view,api,211,6
924,105,2024-05-19,upgrade_inquiry,reports,262,7
925,106,2024-03-06,feature_use,reports,1191,29
926,106,2022-08-08,upgrade_inquiry,,480,25
927,106,2022-07-30,api_call,team_mgmt,2425,14
928,106,2023-01-24,feature_use,dashboard,2567,11
929,106,2022-05-15,page_view,settings,2345,11
930,106,2022-07-07,export,settings,1163,8
931,106,2022-11-04,page_view,reports,3387,27
932,106,2024-01-08,feature_use,,2667,1
933,106,2022-10-06,api_call,,1155,21
934,106,2023-02-08,export,reports,3266,26
935,106,2023-07-07,login,analytics,2429,7
936,106,2024-04-13,page_view,api,1123,27
937,106,2022-07-12,upgrade_inquiry,,3145,11
938,107,2022-10-27,upgrade_inquiry,reports,807,16
939,107,2022-03-09,api_call,billing,1982,23
940,107,2024-01-04,support_ticket,reports,159,8
941,107,2023-06-25,page_view,api,722,14
942,107,2024-07-15,api_call,billing,2466,9
943,107,2022-06-28,api_call,billing,531,12
944,107,2024-05-18,upgrade_inquiry,integrations,2161,12
945,107,2022-05-19,export,analytics,964,11
946,107,2023-07-12,upgrade_inquiry,reports,3277,4
947,107,2023-04-20,support_ticket,settings,2931,14
948,107,2023-04-19,export,,1130,26
949,107,2023-06-28,login,integrations,703,22
950,108,2023-12-22,export,reports,1391,17
951,108,2024-10-21,export,billing,2811,4
952,108,2023-11-11,upgrade_inquiry,billing,2158,3
953,108,2023-11-22,export,dashboard,389,10
954,108,2024-04-05,login,api,788,25
955,109,2024-07-19,upgrade_inquiry,analytics,2091,6
956,109,2024-05-09,upgrade_inquiry,dashboard,403,26
957,109,2024-03-09,login,,470,28
958,110,2023-09-16,export,reports,1639,16
959,110,2024-02-21,page_view,dashboard,590,15
960,111,2024-07-08,api_call,,2282,9
961,111,2024-07-30,page_view,,3164,22
962,111,2024-07-25,page_view,reports,2238,3
963,111,2024-07-29,upgrade_inquiry,integrations,3461,18
964,111,2024-06-19,support_ticket,team_mgmt,2747,29
965,111,2024-07-03,api_call,dashboard,1430,3
966,111,2024-06-05,api_call,settings,1947,8
967,111,2024-06-05,api_call,,130,6
968,111,2024-07-08,feature_use,reports,887,4
969,112,2024-02-01,export,reports,3408,24
970,112,2023-12-21,api_call,integrations,90,9
971,112,2024-02-18,support_ticket,settings,1568,19
972,112,2024-01-11,upgrade_inquiry,settings,605,26
973,112,2023-12-24,upgrade_inquiry,analytics,910,10
974,112,2024-01-26,export,dashboard,3120,1
975,112,2023-11-24,upgrade_inquiry,team_mgmt,1724,17
976,112,2024-02-13,api_call,integrations,1015,9
977,112,2023-12-29,login,dashboard,1063,4
978,112,2024-01-31,support_ticket,reports,2735,3
979,113,2023-08-10,export,analytics,3523,13
980,113,2022-07-25,page_view,dashboard,1590,23
981,113,2022-08-30,page_view,analytics,2283,24
982,114,2024-05-25,api_call,api,3265,21
983,114,2024-01-16,upgrade_inquiry,,2006,5
984,114,2024-05-23,support_ticket,,3418,29
985,115,2024-07-03,upgrade_inquiry,analytics,2480,5
986,115,2024-06-12,export,settings,1047,29
987,115,2024-06-16,login,billing,1520,15
988,115,2024-06-02,export,settings,2046,25
989,115,2024-07-13,feature_use,reports,3244,8
990,115,2024-07-27,page_view,integrations,2667,13
991,115,2024-06-03,login,reports,1676,1
992,115,2024-06-18,upgrade_inquiry,settings,453,16
993,116,2023-11-04,login,team_mgmt,233,23
994,116,2024-05-07,page_view,,1544,8
995,117,2024-01-14,export,billing,3227,18
